article,year_week,price,target
Продукция для животных #81,202029,23.7,93.0
Продукция для животных #81,201912,23.7,75.0
Продукция для животных #81,201909,20.2,208.0
Продукция для животных #81,202108,23.7,75.0
Продукция для животных #81,201924,23.7,0.0
Продукция для животных #81,201947,23.7,43.0
Продукция для животных #81,201903,23.7,22.0
Продукция для животных #81,202050,23.7,36.0
Продукция для животных #81,202042,23.7,41.0
Продукция для животных #81,202030,23.7,55.0
Продукция для животных #81,202053,23.7,0.0
Продукция для животных #81,201935,23.7,60.0
Продукция для животных #81,202045,23.7,10.0
Продукция для животных #81,201921,20.5,296.0
Продукция для животных #81,201918,19.6,193.0
Продукция для животных #81,202107,23.7,84.0
Продукция для животных #81,201902,23.7,0.0
Продукция для животных #81,202105,20.9,0.0
Продукция для животных #81,202009,21.2,43.0
Продукция для животных #81,201939,20.4,110.0
Продукция для животных #81,201923,20.8,0.0
Продукция для животных #81,201931,23.7,31.0
Продукция для животных #81,201919,23.7,0.0
Продукция для животных #81,201905,23.7,
Продукция для животных #81,201927,23.7,16.0
Продукция для животных #81,201850,19.1,0.0
Продукция для животных #81,202020,23.7,94.0
Продукция для животных #81,202104,20.3,22.0
Продукция для животных #81,201849,20.9,22.0
Продукция для животных #81,202001,23.7,0.0
Продукция для животных #81,201938,20.0,148.0
Продукция для животных #81,202018,23.7,0.0
Продукция для животных #81,202037,20.0,
Продукция для животных #81,201941,23.7,0.0
Продукция для животных #81,201951,23.7,46.0
Продукция для животных #81,202015,23.7,23.0
Продукция для животных #81,202031,23.7,0.0
Продукция для животных #82,201917,19.0,103.0
Продукция для животных #82,201847,16.3,74.0
Продукция для животных #82,202037,15.9,126.0
Продукция для животных #82,202026,19.0,37.0
Продукция для животных #82,202027,19.0,0.0
Продукция для животных #82,202009,19.0,26.0
Продукция для животных #82,201919,19.0,-1.0
Продукция для животных #82,202019,19.0,8.0
Продукция для животных #82,202006,15.9,0.0
Продукция для животных #82,202036,19.0,
Продукция для животных #82,201941,15.3,0.0
Продукция для животных #82,202021,19.0,102.0
Продукция для животных #82,202003,16.1,154.0
Продукция для животных #82,202028,16.7,72.0
Продукция для животных #82,201914,19.0,20.0
Продукция для животных #82,202038,19.0,49.0
Продукция для животных #82,201936,19.0,0.0
Продукция для животных #82,202033,19.0,64.0
Продукция для животных #82,201944,19.0,0.0
Продукция для животных #82,202051,19.0,37.0
Продукция для животных #82,201910,19.0,13.0
Продукция для животных #82,201918,19.0,51.0
Продукция для животных #82,202106,16.2,119.0
Продукция для животных #82,201911,19.0,0.0
Продукция для животных #82,201930,16.0,255.0
Продукция для животных #82,202112,19.0,60.0
Продукция для животных #82,202015,16.0,75.0
Продукция для животных #82,202007,19.0,126.0
Продукция для животных #82,202031,19.0,0.0
Продукция для животных #82,202105,19.0,0.0
Продукция для животных #82,202102,19.0,44.0
Продукция для животных #82,202039,19.0,9.0
Продукция для животных #82,201913,19.0,88.0
Продукция для животных #82,201939,19.0,42.0
Продукция для животных #82,202005,19.0,3.0
Продукция для животных #82,202045,19.0,14.0
Продукция для животных #82,202020,16.4,232.0
Продукция для животных #82,201951,16.1,122.0
Продукция для животных #82,201925,15.6,285.0
Продукция для животных #82,201920,19.0,34.0
Продукция для животных #82,202043,19.0,20.0
Продукция для животных #82,201848,19.0,39.0
Продукция для животных #82,201926,19.0,84.0
Продукция для животных #82,201905,19.0,42.0
Продукция для животных #82,202024,19.0,62.0
Продукция для животных #82,202002,19.0,3.0
Продукция для животных #82,201908,19.0,137.0
Продукция для животных #82,202001,19.0,0.0
Продукция для животных #82,201924,17.0,11.0
Продукция для животных #82,201851,19.0,24.0
Продукция для животных #82,201947,15.7,122.0
Продукция для животных #82,201850,19.0,
Продукция для животных #82,201901,15.5,41.0
Продукция для животных #82,202052,15.9,36.0
Продукция для животных #82,202014,19.0,0.0
Продукция для животных #82,202010,19.0,0.0
Продукция для животных #82,202104,19.0,
Продукция для животных #82,201845,19.0,0.0
Продукция для животных #82,202053,19.0,0.0
Продукция для животных #82,201852,19.0,48.0
Продукция для животных #82,201903,19.0,20.0
Продукция для животных #82,202008,19.0,147.0
Продукция для животных #82,201943,19.0,39.0
Продукция для животных #82,201907,15.6,80.0
Продукция для животных #82,201935,19.0,53.0
Продукция для животных #82,202048,19.0,0.0
Продукция для животных #82,201923,19.0,0.0
Продукция для животных #82,202110,15.7,101.0
Продукция для животных #82,202030,19.0,49.0
Продукция для животных #82,202035,19.0,0.0
Продукция для животных #82,202023,19.0,0.0
Продукция для животных #82,202108,19.0,67.0
Продукция для животных #82,202040,16.5,0.0
Продукция для животных #82,202018,19.0,0.0
Продукция для животных #82,201921,15.7,353.0
Продукция для животных #82,201950,19.0,5.0
Продукция для животных #82,202107,19.0,79.0
Продукция для животных #82,202103,15.9,168.0
Продукция для животных #82,201849,19.0,7.0
Продукция для животных #82,201929,16.3,148.0
Продукция для животных #82,201927,19.0,12.0
Продукция для животных #82,202017,16.4,204.0
Продукция для животных #82,202016,19.0,108.0
Продукция для животных #82,201922,17.1,160.0
Продукция для животных #82,201912,19.0,68.0
Продукция для животных #82,202041,19.0,23.0
Продукция для животных #82,201904,16.2,171.0
Продукция для животных #82,201916,16.1,145.0
Продукция для животных #82,202049,19.0,-1.0
Продукция для животных #82,202004,19.0,49.0
Продукция для животных #82,202032,16.6,0.0
Продукция для животных #82,202042,19.0,36.0
Продукция для животных #82,201846,16.1,0.0
Продукция для животных #82,201915,15.2,0.0
Продукция для животных #82,201938,16.8,104.0
Продукция для животных #82,202034,19.0,56.0
Продукция для животных #82,201909,15.6,233.0
Продукция для животных #82,201937,15.8,23.0
Продукция для животных #82,202044,16.2,0.0
Продукция для животных #82,202013,19.0,47.0
Продукция для животных #82,202046,16.0,106.0
Продукция для животных #82,202050,19.0,42.0
Продукция для животных #82,201945,15.6,0.0
Продукция для животных #82,202111,19.0,243.0
Продукция для животных #82,201952,15.6,243.0
Продукция для животных #82,201853,16.3,0.0
Продукция для животных #82,202047,19.0,29.0
Продукция для животных #82,202101,19.0,6.0
Продукция для животных #82,201902,19.0,0.0
Продукция для животных #82,202011,19.0,39.0
Продукция для животных #82,201940,19.0,0.0
Продукция для животных #82,201948,19.0,14.0
Продукция для животных #82,201946,16.7,37.0
Продукция для животных #82,201906,19.0,0.0
Продукция для животных #82,202029,19.0,91.0
Продукция для животных #82,201942,16.0,81.0
Продукция для животных #82,201949,19.0,0.0
Продукция для животных #82,201953,19.0,0.0
Продукция для животных #82,202022,19.0,15.0
Продукция для животных #83,202005,22.4,1.0
Продукция для животных #83,202024,22.4,86.0
Продукция для животных #83,202021,22.4,127.0
Продукция для животных #83,202036,20.0,0.0
Продукция для животных #83,201944,18.5,39.0
Продукция для животных #83,202038,22.4,
Продукция для животных #83,202006,22.4,0.0
Продукция для животных #83,202007,18.0,700.0
Продукция для животных #83,201914,22.4,34.0
Продукция для животных #83,201902,22.4,0.0
Продукция для животных #83,201905,22.4,55.0
Продукция для животных #83,201847,22.4,34.0
Продукция для животных #83,202030,22.4,67.0
Продукция для животных #83,201939,22.4,53.0
Продукция для животных #83,201933,18.9,102.0
Продукция для животных #83,201918,22.4,75.0
Продукция для животных #83,201920,22.4,37.0
Продукция для животных #83,201910,18.7,29.0
Продукция для животных #83,201948,22.4,25.0
Продукция для животных #83,202009,19.2,73.0
Продукция для животных #83,201932,22.4,0.0
Продукция для животных #83,202020,22.4,117.0
Продукция для животных #83,201904,22.4,88.0
Продукция для животных #83,202047,22.4,36.0
Продукция для животных #83,202002,22.4,7.0
Продукция для животных #83,201919,22.4,0.0
Продукция для животных #83,202037,18.2,188.0
Продукция для животных #83,201922,22.4,103.0
Продукция для животных #83,201940,18.3,6.0
Продукция для животных #83,201930,20.1,234.0
Продукция для животных #83,201929,20.0,153.0
Продукция для животных #83,201934,22.4,90.0
Продукция для животных #83,202008,22.4,201.0
Продукция для животных #83,202029,22.4,114.0
Продукция для животных #83,202105,22.4,0.0
Продукция для животных #83,201952,22.4,97.0
Продукция для животных #83,202011,22.4,59.0
Продукция для животных #83,202106,19.8,126.0
Продукция для животных #83,202014,18.3,0.0
Продукция для животных #83,201953,18.0,0.0
Продукция для животных #83,202026,22.4,48.0
Продукция для животных #83,201927,22.4,16.0
Продукция для животных #83,202001,18.2,0.0
Продукция для животных #83,202015,22.4,0.0
Продукция для животных #83,202031,22.4,0.0
Продукция для животных #83,201921,22.4,144.0
Продукция для животных #83,202033,19.6,202.0
Продукция для животных #83,201906,22.4,0.0
Продукция для животных #83,201911,22.4,0.0
Продукция для животных #83,202050,22.4,0.0
Продукция для животных #83,201915,22.4,0.0
Продукция для животных #83,201909,22.4,96.0
Продукция для животных #83,201853,22.4,69.0
Продукция для животных #83,201917,22.4,-1.0
Продукция для животных #83,202023,22.4,0.0
Продукция для животных #83,202004,19.4,172.0
Продукция для животных #83,201942,22.4,41.0
Продукция для животных #83,202010,18.1,0.0
Продукция для животных #83,201925,19.8,263.0
Продукция для животных #83,202112,22.4,72.0
Продукция для животных #83,201901,22.4,16.0
Продукция для животных #83,201916,22.4,71.0
Продукция для животных #83,201848,22.4,53.0
Продукция для животных #83,202052,19.2,45.0
Продукция для животных #83,202035,22.4,3.0
Продукция для животных #83,202013,22.4,63.0
Продукция для животных #83,202103,19.5,164.0
Продукция для животных #83,202051,22.4,50.0
Продукция для животных #83,202041,22.4,28.0
Продукция для животных #83,202022,19.2,48.0
Продукция для животных #83,202109,22.4,0.0
Продукция для животных #83,202016,22.4,133.0
Продукция для животных #83,201946,22.4,23.0
Продукция для животных #83,201846,22.4,0.0
Продукция для животных #83,202048,22.4,0.0
Продукция для животных #83,201912,19.0,274.0
Продукция для животных #83,201852,22.4,67.0
Продукция для животных #83,202046,22.4,44.0
Продукция для животных #83,202110,22.4,38.0
Продукция для животных #83,202043,18.6,78.0
Продукция для животных #83,201908,22.4,200.0
Продукция для животных #83,202018,22.4,0.0
Продукция для животных #83,202032,22.4,9.0
Продукция для животных #83,201926,19.1,337.0
Продукция для животных #83,202042,19.7,120.0
Продукция для животных #83,202034,22.4,71.0
Продукция для животных #83,201845,22.4,0.0
Продукция для животных #83,201951,22.4,58.0
Продукция для животных #83,201913,22.4,129.0
Продукция для животных #83,202049,22.4,2.0
Продукция для животных #83,202012,18.2,472.0
Продукция для животных #83,202039,22.4,14.0
Продукция для животных #83,201850,22.4,0.0
Продукция для животных #83,202025,18.9,397.0
Продукция для животных #83,201943,22.4,50.0
Продукция для животных #83,201924,22.4,4.0
Продукция для животных #83,202019,22.4,8.0
Продукция для животных #83,202108,22.4,92.0
Продукция для животных #83,201941,18.0,0.0
Продукция для животных #83,201903,22.4,30.0
Продукция для животных #83,202040,22.4,0.0
Продукция для животных #83,201949,18.0,0.0
Продукция для животных #83,202028,22.4,42.0
Продукция для животных #83,202104,22.4,9.0
Продукция для животных #83,201923,19.2,-1.0
Продукция для животных #83,202027,22.4,0.0
Продукция для животных #83,201931,22.4,39.0
Продукция для животных #83,201851,22.4,30.0
Продукция для животных #83,201907,18.0,130.0
Продукция для животных #83,201945,22.4,0.0
Продукция для животных #84,201925,28.5,176.0
Продукция для животных #84,202106,32.7,0.0
Продукция для животных #84,202111,29.1,433.0
Продукция для животных #84,201920,32.7,36.0
Продукция для животных #84,202029,26.3,285.0
Продукция для животных #84,201846,26.6,0.0
Продукция для животных #84,202035,32.7,0.0
Продукция для животных #84,201953,32.7,-1.0
Продукция для животных #84,202001,26.8,0.0
Продукция для животных #84,201904,32.7,57.0
Продукция для животных #84,202024,32.7,0.0
Продукция для животных #84,201945,27.4,0.0
Продукция для животных #84,202012,32.7,82.0
Продукция для животных #84,201946,32.7,15.0
Продукция для животных #84,201915,32.7,0.0
Продукция для животных #84,201943,32.7,32.0
Продукция для животных #84,201948,32.7,17.0
Продукция для животных #84,201901,27.6,26.0
Продукция для животных #84,202105,32.7,0.0
Продукция для животных #84,201847,32.7,20.0
Продукция для животных #84,202025,32.7,76.0
Продукция для животных #84,201922,29.0,159.0
Продукция для животных #84,201853,32.7,35.0
Продукция для животных #84,202045,32.7,14.0
Продукция для животных #84,202102,32.7,32.0
Продукция для животных #84,202041,32.7,21.0
Продукция для животных #84,202048,32.7,0.0
Продукция для животных #84,201951,32.7,31.0
Продукция для животных #84,202008,32.7,130.0
Продукция для животных #84,202010,32.7,0.0
Продукция для животных #84,201935,27.8,144.0
Продукция для животных #84,201921,32.7,97.0
Продукция для животных #84,201850,32.7,0.0
Продукция для животных #84,201947,32.7,28.0
Продукция для животных #84,201913,29.3,0.0
Продукция для животных #84,202053,27.0,0.0
Продукция для животных #84,201950,32.7,8.0
Продукция для животных #84,201923,32.7,1.0
Продукция для животных #84,201910,32.7,8.0
Продукция для животных #84,201926,32.7,79.0
Продукция для животных #84,202101,28.2,10.0
Продукция для животных #84,201941,27.8,6.0
Продукция для животных #84,202044,28.3,0.0
Продукция для животных #84,202043,32.7,9.0
Продукция для животных #84,202104,27.8,13.0
Продукция для животных #84,201914,32.7,23.0
Продукция для животных #84,202020,29.0,158.0
Продукция для животных #84,202050,32.7,33.0
Продукция для животных #84,201851,32.7,10.0
Продукция для животных #84,201931,27.4,78.0
Продукция для животных #84,201918,27.4,154.0
Продукция для животных #84,201944,32.7,3.0
Продукция для животных #84,202047,27.3,71.0
Продукция для животных #84,202037,27.5,100.0
Продукция для животных #84,201852,32.7,40.0
Продукция для животных #84,202002,32.7,7.0
Продукция для животных #84,201952,32.7,59.0
Продукция для животных #84,202040,32.7,1.0
Продукция для животных #84,202103,32.7,46.0
Продукция для животных #84,202003,26.7,163.0
Продукция для животных #84,201930,32.7,71.0
Продукция для животных #84,201902,32.7,0.0
Продукция для животных #84,201929,32.7,44.0
Продукция для животных #84,202034,29.2,92.0
Продукция для животных #84,202110,32.7,31.0
Продукция для животных #84,202007,32.7,120.0
Продукция для животных #84,202027,26.7,0.0
Продукция для животных #84,201936,32.7,0.0
Продукция для животных #84,202038,32.7,29.0
Продукция для животных #84,201940,32.7,0.0
Продукция для животных #84,201937,32.7,2.0
Продукция для животных #84,201917,32.7,91.0
Продукция для животных #84,202036,26.6,0.0
Продукция для животных #84,201938,28.5,95.0
Продукция для животных #84,202049,32.7,4.0
Продукция для животных #84,201919,26.4,0.0
Продукция для животных #84,201942,32.7,29.0
Продукция для животных #84,202052,32.7,6.0
Продукция для животных #84,202016,32.7,89.0
Продукция для животных #84,202013,28.1,111.0
Продукция для животных #84,202011,32.7,37.0
Продукция для животных #84,202019,32.7,9.0
Продукция для животных #84,201916,32.7,39.0
Продукция для животных #84,201907,32.7,21.0
Продукция для животных #84,202031,26.3,0.0
Продукция для животных #84,202026,28.2,70.0
Продукция для животных #84,201908,32.7,125.0
Продукция для животных #84,202042,32.7,32.0
Продукция для животных #84,202032,32.7,4.0
Продукция для животных #84,202108,32.7,57.0
Продукция для животных #84,201912,32.7,0.0
Продукция для животных #84,202023,32.7,0.0
Продукция для животных #84,201924,32.7,0.0
Продукция для животных #84,201909,32.7,63.0
Продукция для животных #84,202021,32.7,89.0
Продукция для животных #84,201932,26.4,0.0
Продукция для животных #84,201933,32.7,21.0
Продукция для животных #84,202030,32.7,40.0
Продукция для животных #84,201848,26.3,127.0
Продукция для животных #84,202015,32.7,15.0
Продукция для животных #84,202051,26.8,115.0
Продукция для животных #84,202022,32.7,15.0
Продукция для животных #84,202039,32.7,5.0
Продукция для животных #84,201927,32.7,5.0
Продукция для животных #85,201940,3.4,3.0
Продукция для животных #85,201847,3.8,3.0
Продукция для животных #85,201920,3.8,4.0
Продукция для животных #85,201930,3.3,30.0
Продукция для животных #85,201929,3.4,21.0
Продукция для животных #85,201850,3.4,0.0
Продукция для животных #85,202022,3.8,0.0
Продукция для животных #85,201902,3.2,0.0
Продукция для животных #85,202033,3.8,9.0
Продукция для животных #85,202034,3.8,-1.0
Продукция для животных #85,202111,3.8,29.0
Продукция для животных #85,202026,3.4,9.0
Продукция для животных #85,201948,3.8,2.0
Продукция для животных #85,201941,3.1,0.0
Продукция для животных #85,201909,3.8,10.0
Продукция для животных #85,202005,3.8,1.0
Продукция для животных #85,202052,3.8,7.0
Продукция для животных #85,201931,3.8,4.0
Продукция для животных #85,201852,3.8,6.0
Продукция для животных #85,202106,3.8,9.0
Продукция для животных #85,202001,3.8,0.0
Продукция для животных #85,201853,3.4,19.0
Продукция для животных #85,201925,3.4,30.0
Продукция для животных #85,201912,3.8,15.0
Продукция для животных #85,202049,3.2,0.0
Продукция для животных #85,201911,3.8,0.0
Продукция для животных #85,201942,3.8,6.0
Продукция для животных #85,202107,3.2,26.0
Продукция для животных #85,202042,3.8,4.0
Продукция для животных #85,202006,3.8,0.0
Продукция для животных #85,202014,3.8,1.0
Продукция для животных #85,201903,3.8,9.0
Продукция для животных #85,201913,3.8,18.0
Продукция для животных #85,202046,3.8,5.0
Продукция для животных #85,201851,3.3,10.0
Продукция для животных #85,201951,3.2,19.0
Продукция для животных #85,201914,3.4,8.0
Продукция для животных #85,202018,3.8,0.0
Продукция для животных #85,202015,3.3,6.0
Продукция для животных #85,201932,3.8,0.0
Продукция для животных #85,202009,3.8,6.0
Продукция для животных #85,201907,3.8,5.0
Продукция для животных #85,201910,3.8,5.0
Продукция для животных #85,202035,3.8,0.0
Продукция для животных #85,201908,3.2,78.0
Продукция для животных #85,202039,3.4,2.0
Продукция для животных #85,202002,3.1,0.0
Продукция для животных #85,202004,3.8,6.0
Продукция для животных #85,201943,3.8,7.0
Продукция для животных #85,201939,3.8,1.0
Продукция для животных #85,201845,3.2,0.0
Продукция для животных #85,202007,3.4,47.0
Продукция для животных #85,202047,3.8,0.0
Продукция для животных #85,201949,3.8,0.0
Продукция для животных #85,201946,3.8,7.0
Продукция для животных #85,201938,3.8,7.0
Продукция для животных #85,201935,3.4,25.0
Продукция для животных #85,202030,3.8,3.0
Продукция для животных #85,201919,3.8,0.0
Продукция для животных #85,201926,3.8,12.0
Продукция для животных #85,202036,3.8,2.0
Продукция для животных #85,201944,3.8,2.0
Продукция для животных #85,201918,3.4,19.0
Продукция для животных #85,201936,3.8,0.0
Продукция для животных #85,201953,3.8,1.0
Продукция для животных #85,201915,3.8,0.0
Продукция для животных #85,202053,3.3,2.0
Продукция для животных #85,202011,3.8,7.0
Продукция для животных #85,202012,3.8,17.0
Продукция для животных #85,201904,3.8,14.0
Продукция для животных #85,202051,3.4,13.0
Продукция для животных #85,201927,3.8,3.0
Продукция для животных #85,201846,3.2,0.0
Продукция для животных #85,202109,3.8,0.0
Продукция для животных #85,202038,3.2,22.0
Продукция для животных #85,201916,3.8,10.0
Продукция для животных #85,202032,3.8,2.0
Продукция для животных #85,201924,3.8,1.0
Продукция для животных #85,202025,3.8,10.0
Продукция для животных #85,202105,3.8,1.0
Продукция для животных #85,202016,3.3,43.0
Продукция для животных #85,202023,3.8,0.0
Продукция для животных #85,202027,3.1,0.0
Продукция для животных #85,201849,3.8,0.0
Продукция для животных #85,202050,3.4,12.0
Продукция для животных #85,202101,3.8,0.0
Продукция для животных #85,202008,3.8,27.0
Продукция для животных #85,202010,3.2,0.0
Продукция для животных #85,202110,3.1,18.0
Продукция для животных #85,202108,3.1,36.0
Продукция для животных #85,202045,3.3,4.0
Продукция для животных #85,202017,3.3,30.0
Продукция для животных #85,202044,3.8,0.0
Продукция для животных #85,202003,3.8,10.0
Продукция для животных #85,201905,3.8,9.0
Продукция для животных #85,202043,3.2,4.0
Продукция для животных #85,201937,3.8,1.0
Продукция для животных #85,201933,3.8,3.0
Продукция для животных #85,201906,3.8,0.0
Продукция для животных #85,202103,3.8,9.0
Продукция для животных #85,201848,3.1,29.0
Продукция для животных #85,201921,3.8,19.0
Продукция для животных #85,201923,3.8,2.0
Продукция для животных #85,202031,3.8,1.0
Продукция для животных #85,201952,3.8,9.0
Продукция для животных #85,202112,3.8,10.0
Продукция для животных #85,202048,3.8,4.0
Продукция для животных #85,202028,3.8,6.0
Продукция для животных #85,202019,3.8,0.0
Продукция для животных #85,202021,3.8,13.0
Продукция для животных #85,202041,3.8,7.0
Продукция для животных #85,202013,3.4,16.0
Продукция для животных #85,201945,3.8,2.0
Продукция для животных #86,201939,24.2,63.0
Продукция для животных #86,202039,30.3,3.0
Продукция для животных #86,202112,30.3,29.0
Продукция для животных #86,201934,30.3,25.0
Продукция для животных #86,201952,30.3,
Продукция для животных #86,201845,30.3,0.0
Продукция для животных #86,202005,25.1,0.0
Продукция для животных #86,202022,24.5,23.0
Продукция для животных #86,202034,30.3,21.0
Продукция для животных #86,202048,30.3,0.0
Продукция для животных #86,202106,24.9,67.0
Продукция для животных #86,201848,26.7,33.0
Продукция для животных #86,202007,26.6,133.0
Продукция для животных #86,202025,27.2,90.0
Продукция для животных #86,201901,30.3,6.0
Продукция для животных #86,202011,26.2,50.0
Продукция для животных #86,201936,26.6,0.0
Продукция для животных #86,202104,30.3,5.0
Продукция для животных #86,201915,30.3,0.0
Продукция для животных #86,202001,30.3,0.0
Продукция для животных #86,202105,30.3,0.0
Продукция для животных #86,202028,30.3,16.0
Продукция для животных #86,202110,30.3,15.0
Продукция для животных #86,201937,30.3,3.0
Продукция для животных #86,201920,24.4,41.0
Продукция для животных #86,201923,30.3,0.0
Продукция для животных #86,201926,30.3,33.0
Продукция для животных #86,201907,30.3,6.0
Продукция для животных #86,202103,30.3,21.0
Продукция для животных #86,201929,27.0,49.0
Продукция для животных #86,202040,26.0,0.0
Продукция для животных #86,202101,30.3,7.0
Продукция для животных #86,202035,30.3,
Продукция для животных #86,201853,25.2,64.0
Продукция для животных #86,201930,24.3,138.0
Продукция для животных #86,202107,30.3,35.0
Продукция для животных #86,202111,30.3,115.0
Продукция для животных #86,201910,30.3,3.0
Продукция для животных #86,201905,30.3,0.0
Продукция для животных #86,202030,27.2,45.0
Продукция для животных #86,201914,30.3,12.0
Продукция для животных #86,202021,30.3,40.0
Продукция для животных #86,202053,25.7,0.0
Продукция для животных #86,201912,30.3,26.0
Продукция для животных #86,201903,30.3,7.0
Продукция для животных #86,201947,30.3,16.0
Продукция для животных #86,201847,30.3,-1.0
Продукция для животных #86,202108,24.7,124.0
Продукция для животных #86,201950,26.3,13.0
Продукция для животных #86,202026,30.3,12.0
Продукция для животных #86,202032,30.3,3.0
Продукция для животных #86,202029,30.3,37.0
Продукция для животных #86,202016,30.3,47.0
Продукция для животных #86,201851,30.3,7.0
Продукция для животных #86,201931,30.3,11.0
Продукция для животных #86,202037,24.5,70.0
Продукция для животных #86,201918,30.3,20.0
Продукция для животных #86,201846,26.4,0.0
Продукция для животных #86,202047,30.3,14.0
Продукция для животных #86,201922,30.3,31.0
Продукция для животных #86,202018,26.6,0.0
Продукция для животных #86,202046,26.3,42.0
Продукция для животных #86,201935,30.3,25.0
Продукция для животных #86,201902,30.3,0.0
Продукция для животных #86,202019,30.3,2.0
Продукция для животных #86,201933,30.3,8.0
Продукция для животных #86,202041,30.3,7.0
Продукция для животных #86,201916,30.3,19.0
Продукция для животных #86,202038,25.7,64.0
Продукция для животных #86,202003,30.3,21.0
Продукция для животных #86,202023,30.3,0.0
Продукция для животных #86,202002,26.5,5.0
Продукция для животных #86,201919,24.4,0.0
Продукция для животных #86,201909,26.7,61.0
Продукция для животных #86,202024,30.3,29.0
Продукция для животных #86,202043,26.8,14.0
Продукция для животных #86,202020,30.3,40.0
Продукция для животных #86,201921,30.3,43.0
Продукция для животных #86,202015,30.3,8.0
Продукция для животных #86,202031,24.9,0.0
Продукция для животных #86,202009,30.3,7.0
Продукция для животных #86,201953,25.6,0.0
Продукция для животных #86,201917,30.3,41.0
Продукция для животных #86,202008,24.9,224.0
Продукция для животных #86,202109,30.3,0.0
Продукция для животных #86,202006,25.3,0.0
Продукция для животных #86,201928,30.3,0.0
Продукция для животных #86,201948,25.2,23.0
Продукция для животных #86,202042,30.3,18.0
Продукция для животных #86,201949,30.3,0.0
Продукция для животных #86,202004,30.3,21.0
Продукция для животных #86,202010,30.3,0.0
Продукция для животных #86,202052,26.2,13.0
Продукция для животных #86,202033,30.3,26.0
Продукция для животных #86,202044,25.6,0.0
Продукция для животных #86,201911,30.3,1.0
Продукция для животных #86,202102,26.3,48.0
Продукция для животных #86,201932,27.0,0.0
Продукция для животных #86,202050,30.3,15.0
Продукция для животных #86,201951,30.3,
Продукция для животных #86,201906,30.3,0.0
Продукция для животных #86,201852,30.3,0.0
Продукция для животных #86,201904,30.3,24.0
Продукция для животных #87,201944,25.3,13.0
Продукция для животных #87,201902,25.3,0.0
Продукция для животных #87,202028,28.2,22.0
Продукция для животных #87,201852,28.2,41.0
Продукция для животных #87,201939,28.2,35.0
Продукция для животных #87,202008,28.2,117.0
Продукция для животных #87,202017,28.2,56.0
Продукция для животных #87,201943,28.2,34.0
Продукция для животных #87,202044,25.3,0.0
Продукция для животных #87,201948,22.7,55.0
Продукция для животных #87,201926,28.2,71.0
Продукция для животных #87,201936,28.2,0.0
Продукция для животных #87,201851,28.2,12.0
Продукция для животных #87,202019,28.2,4.0
Продукция для животных #87,202010,24.7,0.0
Продукция для животных #87,202040,22.9,0.0
Продукция для животных #87,201903,22.8,71.0
Продукция для животных #87,202014,28.2,0.0
Продукция для животных #87,202109,23.8,0.0
Продукция для животных #87,201904,28.2,47.0
Продукция для животных #87,201911,28.2,0.0
Продукция для животных #87,201905,28.2,33.0
Продукция для животных #87,201912,24.4,143.0
Продукция для животных #87,201848,22.8,117.0
Продукция для животных #87,201915,23.2,0.0
Продукция для животных #87,202015,28.2,22.0
Продукция для животных #87,202101,28.2,5.0
Продукция для животных #87,202023,28.2,0.0
Продукция для животных #87,201945,24.8,0.0
Продукция для животных #87,201929,28.2,39.0
Продукция для животных #87,201845,28.2,-1.0
Продукция для животных #87,202005,28.2,4.0
Продукция для животных #87,201913,28.2,78.0
Продукция для животных #87,202102,28.2,32.0
Продукция для животных #87,201906,28.2,0.0
Продукция для животных #87,201937,28.2,3.0
Продукция для животных #87,201940,28.2,4.0
Продукция для животных #87,201931,25.3,47.0
Продукция для животных #87,202111,28.2,171.0
Продукция для животных #87,202011,24.4,85.0
Продукция для животных #87,202029,28.2,67.0
Продукция для животных #87,202045,24.8,17.0
Продукция для животных #87,202012,28.2,70.0
Продукция для животных #87,202004,24.4,100.0
Продукция для животных #87,202034,23.0,144.0
Продукция для животных #87,202039,28.2,4.0
Продукция для животных #87,201932,23.7,0.0
Продукция для животных #87,202021,28.2,75.0
Продукция для животных #87,201947,23.6,93.0
Продукция для животных #87,201930,28.2,69.0
Продукция для животных #87,202112,28.2,40.0
Продукция для животных #87,201941,28.2,0.0
Продукция для животных #87,202053,28.2,0.0
Продукция для животных #87,201907,24.1,57.0
Продукция для животных #87,202026,24.4,68.0
Продукция для животных #87,202020,28.2,65.0
Продукция для животных #87,201914,28.2,16.0
Продукция для животных #87,202041,25.3,32.0
Продукция для животных #87,201950,28.2,8.0
Продукция для животных #87,202006,28.2,0.0
Продукция для животных #87,202007,24.1,288.0
Продукция для животных #87,201942,28.2,19.0
Продукция для животных #87,201909,25.1,120.0
Продукция для животных #87,202032,28.2,7.0
Продукция для животных #87,201933,28.2,21.0
Продукция для животных #87,202036,22.7,0.0
Продукция для животных #87,202022,28.2,15.0
Продукция для животных #87,202027,28.2,0.0
Продукция для животных #87,201846,24.3,0.0
Продукция для животных #87,201919,28.2,0.0
Продукция для животных #87,202033,28.2,45.0
Продукция для животных #87,201934,23.9,157.0
Продукция для животных #87,202013,28.2,39.0
Продукция для животных #87,202031,28.2,0.0
Продукция для животных #87,202035,28.2,1.0
Продукция для животных #87,202030,28.2,39.0
Продукция для животных #87,201923,28.2,0.0
Продукция для животных #87,201952,28.2,63.0
Продукция для животных #87,201953,28.2,
Продукция для животных #87,201951,28.2,30.0
Продукция для животных #87,201853,25.3,91.0
